UDI,Product_ID,Type,Air_temperature__K_,Process_temperature__K_,Rotational_speed__rpm_,Torque__Nm_,Tool_wear__min_,Machine_failure,TWF,HDF,PWF,OSF,RNF
7111,M21970,M,300.8,310.4,1518,36.0,59,0,0,0,0,0,0
6736,L53915,L,301.6,311.0,1485,40.1,142,0,0,0,0,0,0
9465,L56644,L,298.6,309.4,1440,48.2,136,0,0,0,0,0,0
21,H29434,H,298.9,309.3,1375,42.7,58,0,0,0,0,0,0
7839,L55018,L,300.2,311.6,1372,49.2,195,0,0,0,0,0,0
5349,L52528,L,303.3,312.6,1623,34.6,102,0,0,0,0,0,0
8472,L55651,L,298.6,309.8,1332,46.4,76,0,0,0,0,0,0
8078,L55257,L,300.3,311.8,1547,39.7,121,0,0,0,0,0,0
5309,L52488,L,304.0,313.2,1481,42.6,213,0,0,0,0,0,0
9673,H39086,H,299.0,310.2,1744,31.5,0,0,0,0,0,0,0
8902,L56081,L,297.3,308.6,1446,50.1,144,0,0,0,0,0,0
1138,L48317,L,296.9,307.8,1653,29.7,137,0,0,0,0,0,0
3082,M17941,M,300.0,309.3,1932,21.8,135,0,0,0,0,0,0
918,L48097,L,295.3,305.7,1475,51.0,187,0,0,0,0,0,0
8554,M23413,M,298.1,309.0,1661,38.2,82,0,0,0,0,0,0
4194,L51373,L,302.4,311.1,1634,34.2,184,0,0,0,0,0,0
1780,M16639,M,298.6,308.2,1488,44.0,43,0,0,0,0,0,0
9016,L56195,L,297.2,308.1,1431,49.7,210,1,0,0,0,0,0
3177,L50356,L,300.3,309.6,1435,45.4,181,0,0,0,0,0,0
1972,L49151,L,297.9,307.6,1298,52.7,132,0,0,0,0,0,0
8752,M23611,M,297.4,308.5,1472,42.0,150,0,0,0,0,0,0
8766,L55945,L,297.4,308.8,1353,49.4,188,0,0,0,0,0,0
2286,L49465,L,299.4,308.7,1381,56.7,102,0,0,0,0,0,0
3801,M18660,M,302.1,310.9,1916,23.1,51,0,0,0,0,0,0
2644,M17503,M,299.8,309.4,1401,48.1,143,0,0,0,0,0,0
1209,L48388,L,297.0,308.1,1489,44.1,96,0,0,0,0,0,0
5800,L52979,L,301.5,310.8,1593,34.5,162,0,0,0,0,0,0
6975,L54154,L,300.7,311.0,1318,48.2,128,0,0,0,0,0,0
5060,L52239,L,303.9,312.8,1419,47.9,196,0,0,0,0,0,0
2892,L50071,L,300.6,309.6,1682,30.7,78,0,0,0,0,0,0
2165,L49344,L,299.6,309.2,1540,36.7,221,0,0,0,0,0,0
4762,H34175,H,303.7,311.9,1332,52.7,66,1,0,1,0,0,0
8097,M22956,M,300.2,311.7,1555,37.4,169,0,0,0,0,0,0
3769,L50948,L,302.2,311.0,1555,34.2,185,0,0,0,0,0,0
3826,H33239,H,302.2,310.7,1413,48.9,114,0,0,0,0,0,0
1383,L48562,L,298.8,310.1,1653,30.3,119,0,0,0,0,0,0
9321,L56500,L,298.4,309.3,1409,43.1,166,0,0,0,0,0,0
5918,L53097,L,300.6,310.2,1341,52.6,21,0,0,0,0,0,0
4956,M19815,M,303.8,312.5,1366,45.1,143,0,0,0,0,0,0
207,L47386,L,298.5,308.7,1609,35.3,117,0,0,0,0,0,0
9806,L56985,L,298.4,309.2,1651,28.5,141,0,0,0,0,0,0
3578,M18437,M,301.6,310.4,1455,39.0,118,0,0,0,0,0,0
6867,M21726,M,301.0,311.3,1454,41.5,57,0,0,0,0,0,0
3594,M18453,M,301.6,310.4,1377,44.9,161,0,0,0,0,0,0
4853,L52032,L,303.7,312.2,1619,34.9,92,0,0,0,0,0,0
8217,L55396,L,299.2,310.6,1370,61.9,42,0,0,0,0,0,0
5388,L52567,L,302.8,312.2,1433,50.0,216,0,0,0,0,0,0
4982,M19841,M,303.7,312.8,1558,37.7,206,0,0,0,0,0,0
550,L47729,L,297.4,309.2,1437,40.4,117,0,0,0,0,0,0
9562,L56741,L,299.6,310.9,1853,26.3,166,0,0,0,0,0,0
6323,M21182,M,300.7,310.1,1483,40.2,162,0,0,0,0,0,0
8154,L55333,L,299.6,310.8,1507,42.4,108,0,0,0,0,0,0
1927,L49106,L,298.0,307.7,1606,30.8,17,0,0,0,0,0,0
9567,L56746,L,299.8,311.1,1603,35.1,179,0,0,0,0,0,0
2586,M17445,M,299.0,308.7,1620,35.4,199,0,0,0,0,0,0
9157,M24016,M,297.5,308.4,1369,54.8,145,0,0,0,0,0,0
1557,H30970,H,298.4,308.5,1398,47.1,122,0,0,0,0,0,0
6217,L53396,L,301.1,310.8,1724,27.5,101,0,0,0,0,0,0
649,H30062,H,297.7,309.3,1400,48.9,147,0,0,0,0,0,0
6904,M21763,M,301.0,311.6,1609,35.8,156,0,0,0,0,0,0
2751,H32164,H,299.7,309.2,1456,40.6,182,0,0,0,0,0,0
2057,L49236,L,299.5,309.3,1333,54.1,147,0,0,0,0,0,0
5004,L52183,L,303.7,312.8,1437,51.3,42,0,0,0,0,0,0
1469,M16328,M,298.6,309.8,1419,44.9,115,0,0,0,0,0,0
6756,M21615,M,301.8,311.1,1663,31.6,199,0,0,0,0,0,0
2520,L49699,L,298.8,308.6,1631,32.4,38,0,0,0,0,0,0
1626,L48805,L,297.9,307.8,1365,46.9,73,0,0,0,0,0,0
1363,L48542,L,298.6,310.0,1517,41.2,64,0,0,0,0,0,0
879,M15738,M,295.7,306.3,1685,34.9,84,0,0,0,0,0,0
2302,M17161,M,299.2,308.6,1586,35.7,138,0,0,0,0,0,0
8391,M23250,M,298.8,309.8,1288,61.9,79,0,0,0,0,0,0
4492,H33905,H,302.6,310.4,1409,53.3,52,0,0,0,0,0,0
2786,L49965,L,300.2,309.5,1495,32.6,49,0,0,0,0,0,0
7110,L54289,L,300.9,310.5,1599,40.5,57,0,0,0,0,0,0
7098,M21957,M,300.6,310.2,1233,52.3,23,0,0,0,0,0,0
7063,M21922,M,300.6,310.4,1407,51.1,157,0,0,0,0,0,0
6263,L53442,L,301.0,310.6,1641,33.4,12,0,0,0,0,0,0
6952,L54131,L,300.8,311.3,1524,43.5,71,0,0,0,0,0,0
7060,L54239,L,300.6,310.5,1644,33.8,148,0,0,0,0,0,0
7833,L55012,L,300.0,311.4,1484,37.0,183,0,0,0,0,0,0
3966,L51145,L,302.3,311.5,1507,37.5,55,0,0,0,0,0,0
397,L47576,L,297.4,308.3,1490,42.6,164,0,0,0,0,0,0
8504,L55683,L,298.5,309.8,1468,40.9,157,0,0,0,0,0,0
1483,M16342,M,298.1,309.1,1448,52.5,150,0,0,0,0,0,0
1629,L48808,L,297.9,307.8,1451,38.2,80,0,0,0,0,0,0
6732,L53911,L,301.6,310.9,1385,51.2,132,0,0,0,0,0,0
3724,L50903,L,302.3,311.2,1758,24.4,68,0,0,0,0,0,0
8550,L55729,L,298.3,309.3,1558,37.2,73,0,0,0,0,0,0
7505,L54684,L,300.4,311.8,1589,42.0,201,0,0,0,0,0,0
8157,L55336,L,299.6,310.8,1644,30.9,114,0,0,0,0,0,0
6587,L53766,L,301.5,310.6,1453,44.0,208,0,0,0,0,0,0
9611,L56790,L,299.0,310.1,1505,41.3,85,0,0,0,0,0,0
2298,L49477,L,299.3,308.7,1802,26.0,130,0,0,0,0,0,0
3697,L50876,L,302.1,311.2,1454,46.8,0,0,0,0,0,0,0
7480,M22339,M,300.1,311.3,1523,34.1,135,0,0,0,0,0,0
4832,L52011,L,303.5,312.0,1366,54.5,30,1,0,1,0,0,0
9227,L56406,L,298.0,309.1,1822,23.5,122,0,0,0,0,0,0
1464,L48643,L,298.8,310.1,1607,39.5,105,0,0,0,0,0,0
409,M15268,M,297.4,308.6,1434,44.4,193,0,0,0,0,0,0
8901,M23760,M,297.3,308.6,1584,29.4,141,0,0,0,0,0,0
6168,M21027,M,300.9,310.7,1362,51.6,212,0,0,0,0,0,0
61,L47240,L,298.8,309.1,1393,52.6,167,0,0,0,0,0,0
6962,M21821,M,300.7,311.0,1378,41.2,93,0,0,0,0,0,0
534,L47713,L,297.5,309.3,1675,29.8,72,0,0,0,0,0,0
8385,L55564,L,298.8,309.7,1450,43.1,63,0,0,0,0,0,0
6726,M21585,M,301.5,310.7,1359,47.1,115,0,0,0,0,0,0
9550,M24409,M,299.6,311.1,1649,33.8,133,0,0,0,0,0,0
3089,M17948,M,300.0,309.1,1624,30.8,155,0,0,0,0,0,0
5530,M20389,M,302.4,311.8,1539,39.9,101,0,0,0,0,0,0
351,H29764,H,297.6,308.3,1400,44.3,43,0,0,0,0,0,0
4183,L51362,L,302.4,310.7,1362,54.8,155,1,0,1,0,0,0
1370,M16229,M,298.7,310.3,1481,41.5,83,0,0,0,0,0,0
8774,L55953,L,297.5,308.6,1585,37.6,2,0,0,0,0,0,0
3540,L50719,L,302.0,311.0,1686,32.5,25,0,0,0,0,0,0
2865,H32278,H,300.6,309.4,1380,47.6,246,1,1,0,0,0,0
4461,L51640,L,302.6,310.5,1596,32.8,193,0,0,0,0,0,0
5097,H34510,H,304.2,313.5,1627,32.2,91,0,0,0,0,0,0
4445,L51624,L,302.4,310.2,2224,16.0,154,0,0,0,0,0,0
8948,M23807,M,297.3,308.2,1452,38.2,44,0,0,0,0,0,0
9277,L56456,L,298.1,308.7,1691,30.3,49,0,0,0,0,0,0
5275,L52454,L,303.6,313.0,1617,30.9,122,0,0,0,0,0,0
8994,M23853,M,297.2,307.9,1632,37.5,156,0,0,0,0,0,0
5447,L52626,L,303.1,312.9,1511,40.1,107,0,0,0,0,0,0
2937,M17796,M,300.9,309.7,1394,48.8,192,0,0,0,0,0,0
5236,M20095,M,303.7,312.9,1511,41.0,33,0,0,0,0,0,0
277,M15136,M,298.0,307.9,1750,26.6,67,0,0,0,0,0,0
4779,H34192,H,303.6,312.2,1371,54.6,112,1,0,1,0,0,0
1961,L49140,L,297.8,307.6,1446,51.4,105,0,0,0,0,0,0
2320,M17179,M,299.2,308.8,1700,33.5,185,0,0,0,0,0,0
1288,L48467,L,298.5,309.6,1419,41.5,105,0,0,0,0,0,0
495,L47674,L,297.6,309.4,1326,49.8,199,0,0,0,0,0,0
8965,M23824,M,297.2,307.9,1456,44.9,85,0,0,0,0,0,0
5340,M20199,M,303.4,312.7,1594,32.8,79,0,0,0,0,0,0
6690,L53869,L,301.7,311.0,1546,43.0,23,0,0,0,0,0,0
1000,L48179,L,296.3,307.1,1560,33.2,186,0,0,0,0,0,0
1376,M16235,M,298.8,310.3,1528,37.1,99,0,0,0,0,0,0
4455,L51634,L,302.4,310.1,1401,48.8,177,0,0,0,0,0,0
9986,H39399,H,298.7,308.5,1572,35.6,202,0,0,0,0,0,0
7948,L55127,L,300.8,311.7,1426,45.5,16,0,0,0,0,0,0
7822,L55001,L,299.9,311.3,1802,24.4,151,0,0,0,0,0,0
4144,L51323,L,301.7,310.1,1500,39.6,56,0,0,0,0,0,0
2861,H32274,H,300.6,309.4,1463,49.2,235,0,0,0,0,0,0
7817,L54996,L,299.8,311.2,1533,35.9,137,0,0,0,0,0,0
4658,L51837,L,303.1,311.2,1628,35.2,23,0,0,0,0,0,0
9198,M24057,M,297.9,308.8,1469,49.0,51,0,0,0,0,0,0
7775,L54954,L,300.3,311.5,1634,31.9,36,0,0,0,0,0,0
3784,H33197,H,302.2,310.8,1397,47.6,11,0,0,0,0,0,0
5219,L52398,L,303.8,312.9,1589,37.2,203,0,0,0,0,0,0
9201,M24060,M,297.9,308.8,1602,32.1,59,0,0,0,0,0,0
8099,L55278,L,300.2,311.6,1500,39.0,174,0,0,0,0,0,0
703,M15562,M,297.7,308.9,1531,48.3,84,0,0,0,0,0,0
3265,H32678,H,301.3,310.1,1455,44.1,188,0,0,0,0,0,0
8732,H38145,H,297.2,308.6,1486,46.6,98,0,0,0,0,0,0
4636,M19495,M,303.0,311.2,1614,35.7,207,0,0,0,0,0,0
7969,L55148,L,300.9,312.2,1811,23.2,72,0,0,0,0,0,0
902,H30315,H,295.6,306.1,1256,62.3,142,0,0,0,0,0,0
5357,H34770,H,303.3,312.6,1692,29.0,125,0,0,0,0,0,0
1937,M16796,M,298.1,308.0,2129,18.4,45,0,0,0,0,0,0
5834,L53013,L,301.3,311.2,1457,44.5,14,0,0,0,0,0,0
2662,M17521,M,299.9,309.4,1509,42.8,190,0,0,0,0,0,0
8447,L55626,L,298.5,309.9,1482,42.1,15,0,0,0,0,0,0
7971,M22830,M,300.9,312.1,1297,48.6,76,0,0,0,0,0,0
9247,L56426,L,298.3,308.9,1862,27.0,172,0,0,0,0,0,0
5591,M20450,M,302.5,311.9,1340,59.4,60,0,0,0,0,0,0
943,M15802,M,295.7,306.3,1462,44.3,37,0,0,0,0,0,0
1424,L48603,L,298.7,309.8,1539,33.4,2,0,0,0,0,0,0
956,L48135,L,295.6,306.3,1911,20.9,74,0,0,0,0,0,0
5443,L52622,L,303.1,312.7,1353,51.8,97,0,0,0,0,0,0
7037,L54216,L,300.7,310.6,1540,52.7,85,0,0,0,0,0,0
5610,M20469,M,303.1,312.4,1378,50.1,104,0,0,0,0,0,0
9269,L56448,L,298.2,308.8,1666,31.5,30,0,0,0,0,0,0
7148,L54327,L,300.3,309.8,1466,41.2,156,0,0,0,0,0,0
9696,L56875,L,298.9,309.9,1592,32.0,60,0,0,0,0,0,0
6118,L53297,L,300.8,311.0,1578,44.4,86,0,0,0,0,0,0
6605,M21464,M,301.5,310.6,1573,37.4,37,0,0,0,0,0,0
6580,L53759,L,301.3,310.4,1501,41.6,192,0,0,0,0,0,0
5540,H34953,H,302.3,311.7,1482,39.0,127,0,0,0,0,0,0
6531,H35944,H,301.3,310.6,1605,32.5,59,0,0,0,0,0,0
5411,M20270,M,302.7,312.5,1417,51.5,19,0,0,0,0,0,0
5310,M20169,M,303.9,313.2,1422,48.0,215,1,1,0,0,0,0
6940,M21799,M,300.7,311.3,1348,53.0,35,0,0,0,0,0,0
727,M15586,M,297.4,308.8,1628,37.4,144,0,0,0,0,0,0
6153,M21012,M,301.1,311.1,1592,35.7,174,0,0,0,0,0,0
8259,L55438,L,299.1,310.6,1602,39.7,144,0,0,0,0,0,0
4228,L51407,L,302.2,310.8,1383,46.9,45,0,0,0,0,0,0
7024,M21883,M,300.7,310.6,1572,38.5,50,0,0,0,0,0,0
4872,L52051,L,303.7,312.4,1513,40.1,135,0,0,0,0,0,0
981,L48160,L,296.1,306.7,1409,42.8,134,0,0,0,0,0,0
3320,L50499,L,301.4,310.4,1689,30.6,110,0,0,0,0,0,0
7329,L54508,L,300.0,310.5,1517,42.2,186,0,0,0,0,0,0
5303,L52482,L,303.9,313.1,1491,37.2,195,0,0,0,0,0,0
4202,L51381,L,302.4,311.0,2211,15.4,203,0,0,0,0,0,0
9470,L56649,L,298.6,309.4,1698,33.2,147,0,0,0,0,0,0
4990,L52169,L,303.9,313.2,1499,37.4,7,0,0,0,0,0,0
523,M15382,M,297.5,309.5,1448,43.7,46,0,0,0,0,0,0
813,L47992,L,296.8,307.6,1338,44.4,128,0,0,0,0,0,0
4072,L51251,L,301.9,310.6,1331,68.6,85,1,0,0,1,0,0
7732,L54911,L,300.6,312.0,1566,30.1,128,0,0,0,0,0,0
162,L47341,L,298.3,308.1,1412,52.3,218,1,0,0,0,1,0
4866,M19725,M,303.5,312.3,1624,34.8,121,0,0,0,0,0,0
707,M15566,M,297.8,309.0,1434,43.3,96,0,0,0,0,0,0
5156,H34569,H,304.2,313.3,1625,37.3,27,0,0,0,0,0,0
8147,L55326,L,299.6,310.9,1533,31.8,91,0,0,0,0,0,0
9185,L56364,L,298.0,309.2,1665,36.6,22,0,0,0,0,0,0
7694,L54873,L,300.6,311.6,1964,21.4,15,0,0,0,0,0,0
5412,L52591,L,302.8,312.6,1462,39.4,22,0,0,0,0,0,0
5172,M20031,M,304.2,313.4,1329,54.5,75,0,0,0,0,0,0
7009,L54188,L,300.5,310.6,1368,49.6,10,0,0,0,0,0,0
2565,L49744,L,299.3,309.1,1493,38.0,151,0,0,0,0,0,0
9888,L57067,L,298.8,309.5,1368,44.7,147,0,0,0,0,0,0
5541,L52720,L,302.4,311.8,1493,38.4,132,0,0,0,0,0,0
8510,M23369,M,298.4,309.7,1870,22.5,170,0,0,0,0,0,0
713,L47892,L,297.5,308.7,1453,37.6,112,0,0,0,0,0,0
1075,L48254,L,297.0,307.9,1595,31.7,170,0,0,0,0,0,0
4180,L51359,L,302.4,310.9,1349,46.1,148,1,0,1,0,0,0
7258,L54437,L,300.2,310.4,1518,41.8,5,0,0,0,0,0,0
5114,L52293,L,304.1,313.6,1382,46.7,134,0,0,0,0,0,0
623,M15482,M,298.4,310.2,1725,32.0,80,0,0,0,0,0,0
311,H29724,H,298.0,308.6,1526,41.8,160,0,0,0,0,0,0
7758,M22617,M,300.3,311.7,1723,28.3,193,0,0,0,0,0,0
6353,L53532,L,300.0,309.6,1496,38.8,27,0,0,0,0,0,0
505,M15364,M,297.6,309.3,1529,41.9,3,0,0,0,0,0,0
5098,L52277,L,304.2,313.4,1457,49.4,96,0,0,0,0,0,0
5643,L52822,L,302.5,312.0,1495,38.8,186,0,0,0,0,0,0
4339,L51518,L,301.6,309.9,1397,43.7,102,0,0,0,0,0,0
2498,M17357,M,299.2,308.9,1521,42.3,215,0,0,0,0,0,0
5286,L52465,L,303.8,313.1,1523,39.8,150,0,0,0,0,0,0
3263,L50442,L,301.3,310.1,1558,36.3,184,0,0,0,0,0,0
3774,M18633,M,302.4,311.1,1887,22.4,197,0,0,0,0,0,0
6993,L54172,L,300.7,311.0,1596,36.9,174,0,0,0,0,0,0
3218,L50397,L,300.6,309.5,2025,21.4,64,0,0,0,0,0,0
2353,M17212,M,299.3,308.5,1422,45.4,37,0,0,0,0,0,0
370,H29783,H,297.5,308.4,1587,36.1,98,0,0,0,0,0,0
8452,L55631,L,298.5,310.0,1435,42.5,25,0,0,0,0,0,0
3108,M17967,M,299.8,309.1,1456,39.4,209,0,0,0,0,0,0
8189,M23048,M,299.6,310.9,1530,38.8,198,0,0,0,0,0,0
8790,L55969,L,297.4,308.5,1471,43.9,45,0,0,0,0,0,0
8706,L55885,L,297.2,308.6,1437,52.4,37,0,0,0,0,0,0
8087,L55266,L,300.2,311.4,1463,37.5,145,0,0,0,0,0,0
9446,M24305,M,298.2,309.0,1446,45.8,80,0,0,0,0,0,0
5282,M20141,M,303.7,313.0,1469,39.9,137,0,0,0,0,0,0
3793,L50972,L,302.3,310.9,1459,35.0,32,0,0,0,0,0,0
9376,H38789,H,297.7,308.4,1288,49.5,91,0,0,0,0,0,0
4309,H33722,H,301.4,309.9,1460,47.2,22,0,0,0,0,0,0
8351,M23210,M,298.7,309.6,1382,48.1,186,0,0,0,0,0,0
6275,M21134,M,301.2,310.7,1543,32.9,40,0,0,0,0,0,0
4899,H34312,H,303.6,312.4,1460,53.7,214,0,0,0,0,0,0
1507,L48686,L,298.0,308.8,1610,33.7,212,0,0,0,0,0,0
9187,L56366,L,297.9,309.0,1629,29.0,26,0,0,0,0,0,0
6408,M21267,M,300.3,309.9,1611,29.0,177,0,0,0,0,0,0
223,L47402,L,298.4,308.6,1304,45.0,158,0,0,0,0,0,0
6520,L53699,L,301.1,310.1,1417,46.9,35,0,0,0,0,0,0
3865,M18724,M,302.5,311.4,1629,31.7,225,0,0,0,0,0,0
6631,M21490,M,301.6,310.5,1414,49.3,106,0,0,0,0,0,0
8240,L55419,L,299.0,310.4,1339,49.6,94,0,0,0,0,0,0
4038,M18897,M,302.0,310.8,1609,35.2,4,0,0,0,0,0,0
7831,H37244,H,299.9,311.2,1495,35.8,175,0,0,0,0,0,0
1572,L48751,L,298.3,308.4,1528,37.3,160,0,0,0,0,0,0
285,L47464,L,298.2,308.3,2051,19.2,90,0,0,0,0,0,0
187,L47366,L,298.1,308.3,1301,56.0,63,0,0,0,0,0,0
5221,L52400,L,303.8,313.0,1633,32.9,207,0,0,0,0,0,0
753,L47932,L,296.9,308.1,1422,48.7,215,0,0,0,0,0,0
2103,L49282,L,299.3,309.3,1325,62.0,47,0,0,0,0,0,0
1377,M16236,M,298.8,310.2,1527,31.2,102,0,0,0,0,0,0
2642,H32055,H,299.8,309.5,1420,46.7,136,0,0,0,0,0,0
9705,L56884,L,298.9,310.1,1577,41.4,80,0,0,0,0,0,0
7689,L54868,L,300.6,311.7,1553,39.8,0,0,0,0,0,0,0
4626,L51805,L,303.0,311.2,1511,45.7,184,0,0,0,0,0,0
6409,L53588,L,300.3,309.9,1601,31.7,180,0,0,0,0,0,0
5641,L52820,L,302.6,312.1,1420,51.6,182,0,0,0,0,0,0
4556,L51735,L,302.7,310.6,1690,26.7,4,0,0,0,0,0,0
3482,L50661,L,302.0,310.9,1663,31.5,81,0,0,0,0,0,0
295,M15154,M,298.1,308.5,1372,51.1,116,0,0,0,0,0,0
1904,L49083,L,297.9,307.6,1968,20.4,171,0,0,0,0,0,0
7448,M22307,M,300.3,311.9,1677,30.8,48,0,0,0,0,0,0
8342,L55521,L,298.8,309.7,1751,29.6,160,0,0,0,0,0,0
3945,L51124,L,302.2,311.2,1381,49.4,207,0,0,0,0,0,0
1639,L48818,L,297.9,307.8,1397,45.0,104,0,0,0,0,0,0
3479,L50658,L,301.8,310.7,1597,30.8,74,0,0,0,0,0,0
2456,L49635,L,299.0,308.6,1946,22.3,102,0,0,0,0,0,0
2435,M17294,M,299.0,308.2,1358,42.7,50,0,0,0,0,0,0
437,L47616,L,297.3,308.3,1504,36.3,45,0,0,0,0,0,0
873,M15732,M,295.8,306.4,1335,51.7,69,0,0,0,0,0,0
9126,L56305,L,297.4,308.5,1569,34.2,72,0,0,0,0,0,0
8451,L55630,L,298.4,310.0,1559,44.2,23,0,0,0,0,0,0
8492,L55671,L,298.5,309.5,1579,38.6,126,0,0,0,0,0,0
3176,L50355,L,300.3,309.6,1468,44.7,179,0,0,0,0,0,0
4752,L51931,L,303.3,311.4,1510,37.3,36,0,0,0,0,0,0
9692,L56871,L,299.0,310.0,1582,31.9,51,0,0,0,0,0,0
3899,M18758,M,302.1,311.1,1423,36.8,80,0,0,0,0,0,0
7581,L54760,L,300.4,311.3,1495,51.2,175,0,0,0,0,0,0
8664,L55843,L,297.5,308.6,1671,29.4,136,0,0,0,0,0,0
8628,L55807,L,297.4,308.3,1347,45.8,43,0,0,0,0,0,0
3374,L50553,L,301.4,310.7,1568,35.2,23,0,0,0,0,0,0
5841,M20700,M,301.3,311.1,1581,30.9,31,0,0,0,0,0,0
5836,L53015,L,301.3,311.2,1668,30.1,18,0,0,0,0,0,0
195,M15054,M,298.2,308.5,2678,10.7,86,1,0,0,1,0,0
8229,M23088,M,299.1,310.4,1422,49.3,69,0,0,0,0,0,0
7737,H37150,H,300.6,312.1,1354,46.9,138,0,0,0,0,0,0
7395,L54574,L,299.7,310.6,1479,38.0,137,0,0,0,0,0,0
2595,L49774,L,298.8,308.5,1446,37.0,11,0,0,0,0,0,0
232,L47411,L,298.3,308.4,1408,43.1,177,0,0,0,0,0,0
7476,H36889,H,300.3,311.6,1339,53.4,123,0,0,0,0,0,0
3662,M18521,M,302.3,311.7,1639,36.6,121,0,0,0,0,0,0
6945,M21804,M,300.7,311.3,1487,39.8,50,0,0,0,0,0,0
3584,L50763,L,301.8,310.7,1751,29.3,133,0,0,0,0,0,0
5748,L52927,L,302.1,311.5,1533,39.4,26,0,0,0,0,0,0
903,L48082,L,295.6,306.1,1383,48.7,147,0,0,0,0,0,0
6906,M21765,M,301.0,311.5,1550,34.9,162,0,0,0,0,0,0
72,L47251,L,298.9,309.1,1452,45.5,196,0,0,0,0,0,0
3453,H32866,H,301.6,310.5,1602,32.3,2,0,0,0,0,0,1
7926,M22785,M,300.7,311.9,1697,28.2,191,0,0,0,0,0,0
155,L47334,L,298.4,308.2,1528,36.2,196,0,0,0,0,0,0
9393,L56572,L,297.6,308.1,1437,46.3,149,0,0,0,0,0,0
6971,L54150,L,300.7,311.0,1436,44.9,119,0,0,0,0,0,0
9527,M24386,M,299.2,310.4,1395,55.4,76,0,0,0,0,0,0
8720,L55899,L,297.2,308.8,1451,43.1,68,0,0,0,0,0,0
9993,L57172,L,298.8,308.4,1484,39.2,8,0,0,0,0,0,0
2384,L49563,L,299.1,308.2,1568,33.3,123,0,0,0,0,0,0
5001,L52180,L,303.7,312.8,1832,23.6,35,0,0,0,0,0,0
9304,L56483,L,298.2,309.0,1491,38.3,121,0,0,0,0,0,0
7471,L54650,L,300.4,311.6,1332,54.6,111,0,0,0,0,0,0
489,L47668,L,297.4,309.2,1584,42.8,186,0,0,0,0,0,0
557,L47736,L,297.5,309.4,1357,50.1,137,0,0,0,0,0,0
5814,L52993,L,301.2,311.0,1761,29.1,195,0,0,0,0,0,0
340,M15199,M,297.5,308.2,1713,32.2,17,0,0,0,0,0,0
1804,L48983,L,298.1,307.7,1388,40.3,109,0,0,0,0,0,0
6290,L53469,L,301.0,310.5,1248,61.4,77,0,0,0,0,0,0
7523,L54702,L,300.1,311.5,1334,54.0,26,0,0,0,0,0,0
253,L47432,L,298.0,308.2,1620,35.8,5,0,0,0,0,0,0
3779,M18638,M,302.4,311.1,1366,54.4,0,0,0,0,0,0,0
3786,L50965,L,302.3,310.9,1545,36.7,18,0,0,0,0,0,0
1583,H30996,H,298.1,308.3,1530,42.0,184,0,0,0,0,0,0
6479,L53658,L,300.5,309.8,1663,29.1,145,1,0,0,0,0,0
6064,L53243,L,301.1,311.1,1450,43.3,168,0,0,0,0,0,0
9856,L57035,L,298.7,309.6,1516,38.5,61,0,0,0,0,0,0
6941,H36354,H,300.8,311.4,1453,44.6,38,0,0,0,0,0,0
7177,L54356,L,300.1,310.1,1650,31.6,19,0,0,0,0,0,0
4113,H33526,H,301.9,310.5,1472,39.7,187,0,0,0,0,0,0
6112,M20971,M,300.7,310.8,1486,41.2,71,0,0,0,0,0,0
8183,M23042,M,299.7,311.1,1649,32.7,185,0,0,0,0,0,0
6955,M21814,M,300.8,311.2,1429,52.3,77,0,0,0,0,0,0
4600,L51779,L,303.1,311.1,1420,55.8,113,0,0,0,0,0,0
3213,L50392,L,300.3,309.2,1649,32.4,50,0,0,0,0,0,0
7234,L54413,L,299.9,310.0,1447,45.9,162,0,0,0,0,0,0
504,M15363,M,297.6,309.2,1442,48.1,0,0,0,0,0,0,0
8296,L55475,L,298.9,310.4,1739,26.3,30,0,0,0,0,0,0
5999,M20858,M,300.4,310.2,1613,36.9,231,0,0,0,0,0,0
4550,L51729,L,302.6,310.6,1549,37.5,199,0,0,0,0,0,0
2201,L49380,L,299.8,309.1,1546,35.6,93,0,0,0,0,0,0
2929,M17788,M,300.8,309.7,1258,54.9,168,0,0,0,0,0,0
438,L47617,L,297.3,308.3,1538,38.5,47,0,0,0,0,0,0
4131,L51310,L,301.9,310.4,1286,62.8,22,1,0,1,0,0,0
1728,M16587,M,298.3,307.7,1602,33.4,106,0,0,0,0,0,0
1754,L48933,L,298.2,307.5,1470,51.3,180,0,0,0,0,0,0
5935,H35348,H,300.6,310.5,1454,51.2,58,0,0,0,0,0,0
3711,L50890,L,302.2,311.5,1489,38.3,35,0,0,0,0,0,0
834,L48013,L,296.6,307.4,1616,28.0,175,0,0,0,0,0,0
5126,M19985,M,304.3,313.5,1416,48.1,167,0,0,0,0,0,0
9040,M23899,M,297.3,308.3,1341,51.9,51,0,0,0,0,0,0
8143,M23002,M,299.7,311.0,1448,49.8,80,0,0,0,0,0,0
8772,L55951,L,297.5,308.6,1536,39.0,202,0,0,0,0,0,0
4695,L51874,L,303.4,311.5,1424,50.8,128,0,0,0,0,0,0
1014,M15873,M,296.1,307.2,1619,29.7,17,0,0,0,0,0,0
869,M15728,M,295.8,306.5,1514,37.7,60,0,0,0,0,0,0
5422,M20281,M,302.6,312.3,1566,36.6,46,0,0,0,0,0,0
5099,L52278,L,304.2,313.4,1475,40.2,98,0,0,0,0,0,0
